latitude,longitude,speed_kmh,off_route_distance_m,halt_duration_sec,is_anomaly
28.588014,77.21791,5.3,210.1,89.0,0
28.665361,77.205494,70.5,245.9,69.0,0
28.600345,77.261346,43.8,10.8,181.0,0
28.585556,77.266192,55.5,179.8,16.0,0
28.658815,77.220891,26.6,68.7,68.0,0
28.571796,77.219783,64.6,111.8,179.0,0
28.618331,77.271731,28.0,13.1,6.0,0
28.558077,77.206253,2.4,107.1,50.0,0
28.643727,77.208292,27.0,5.9,250.0,0
28.651271,77.152363,68.0,80.2,4.0,0
28.546065,77.262428,70.1,88.2,27.0,0
28.538268,77.214009,74.8,87.4,5.0,0
28.624927,77.275343,40.0,4.8,53.0,0
28.707541,77.158149,76.5,38.8,115.0,0
28.654699,77.193929,39.9,109.1,17.0,0
28.599883,77.265804,12.3,127.5,14.0,0
28.567785,77.23481,40.2,43.0,45.0,0
28.549694,77.159344,69.5,14.1,26.0,0
28.646354,77.264628,62.9,55.4,105.0,0
28.656639,77.15326,34.7,84.0,9.0,0
28.578942,77.259898,17.0,202.5,148.0,0
28.598164,77.169517,46.5,91.5,100.0,0
28.612848,77.279074,74.5,138.4,1.0,0
28.701142,77.224145,14.2,24.6,20.0,0
28.613758,77.235703,66.2,143.3,147.0,0
28.561452,77.214448,11.8,75.7,116.0,0
28.552668,77.222884,73.6,63.7,41.0,0
28.564939,77.222648,55.5,24.8,48.0,0
28.673701,77.253783,8.7,18.2,5.0,0
28.636157,77.215352,16.2,62.8,97.0,0
28.593225,77.291615,74.2,177.6,5.0,0
28.464235,77.181693,40.6,21.5,62.0,0
28.567868,77.261533,36.3,26.1,7.0,0
28.627698,77.246709,4.7,236.4,34.0,0
28.628108,77.28017,6.7,2.2,27.0,0
28.627673,77.224546,55.3,53.1,32.0,0
28.543135,77.234971,62.2,60.2,52.0,0
28.61935,77.234405,69.4,90.1,9.0,0
28.561704,77.157704,40.2,17.3,15.0,0
28.610595,77.238191,26.3,67.8,7.0,0
28.572111,77.381995,50.0,9.3,64.0,0
28.664022,77.298959,49.5,24.8,3.0,0
28.627372,77.179506,2.8,1.2,64.0,0
28.603338,77.128474,75.1,48.3,217.0,0
28.679519,77.221109,51.4,15.4,132.0,0
28.591875,77.272666,0.5,8.1,24.0,0
28.539746,77.216568,76.8,33.8,15.0,0
28.663294,77.31296,76.2,6.6,194.0,0
28.62311,77.179488,75.7,87.3,35.0,0
28.594566,77.229749,71.1,17.9,26.0,0
28.578313,77.213069,14.8,99.1,8.0,0
28.636039,77.255071,78.2,146.5,11.0,0
28.651182,77.258496,61.0,108.2,81.0,0
28.572164,77.277932,51.3,115.1,13.0,0
28.638767,77.212303,75.4,82.6,12.0,0
28.62303,77.28139,30.5,37.8,23.0,0
28.569029,77.235749,74.5,34.3,147.0,0
28.610693,77.286486,48.5,67.3,53.0,0
28.583167,77.293482,46.3,22.8,90.0,0
28.672517,77.219415,51.7,33.8,76.0,0
28.578054,77.184805,60.3,13.5,180.0,0
28.685944,77.228684,35.6,121.2,70.0,0
28.617071,77.268032,78.4,106.4,8.0,0
28.523224,77.143248,7.1,56.0,14.0,0
28.501844,77.193758,73.1,36.9,73.0,0
28.60007,77.25263,52.6,95.4,15.0,0
28.677181,77.089105,72.8,7.1,105.0,0
28.672031,77.166792,29.5,3.9,127.0,0
28.618816,77.187849,66.3,96.3,32.0,0
28.573647,77.214326,49.3,63.9,29.0,0
28.589635,77.202409,66.5,105.7,8.0,0
28.620867,77.203355,26.0,26.2,167.0,0
28.664865,77.151945,73.4,9.2,40.0,0
28.63896,77.306988,73.9,45.0,74.0,0
28.658914,77.188106,38.0,44.5,10.0,0
28.642684,77.123349,32.0,113.9,47.0,0
28.657444,77.275263,46.0,10.4,90.0,0
28.49744,77.179746,16.0,233.6,55.0,0
28.565872,77.157895,39.7,4.6,29.0,0
28.555259,77.2524,71.7,30.0,57.0,0
28.550507,77.192557,29.2,97.1,325.0,0
28.610779,77.226924,58.9,101.1,69.0,0
28.538136,77.186822,49.8,67.0,42.0,0
28.563312,77.195353,20.9,5.9,116.0,0
28.605565,77.168871,42.5,155.2,38.0,0
28.53032,77.157799,68.2,80.6,36.0,0
28.586192,77.392077,44.4,113.8,49.0,0
28.642442,77.177101,55.7,39.1,23.0,0
28.549229,77.145359,62.0,22.3,4.0,0
28.650315,77.275023,4.0,101.9,28.0,0
28.570191,77.231826,4.1,135.2,79.0,0
28.624082,77.219371,9.2,133.9,40.0,0
28.55519,77.194104,13.0,101.0,116.0,0
28.633168,77.198174,64.9,12.0,12.0,0
28.595321,77.203631,34.8,20.1,15.0,0
28.63381,77.275327,14.8,55.5,62.0,0
28.58324,77.206082,42.5,56.6,102.0,0
28.638303,77.275699,61.1,53.6,71.0,0
28.652845,77.215817,11.2,139.9,35.0,0
28.616486,77.208243,27.6,10.7,129.0,0
28.586523,77.167433,15.5,125.7,68.0,0
28.598815,77.325736,51.7,1.8,108.0,0
28.547287,77.219249,10.9,31.2,141.0,0
28.620646,77.218439,62.5,17.5,45.0,0
28.641648,77.311443,16.6,59.8,53.0,0
28.688813,77.239325,4.7,59.4,66.0,0
28.675916,77.244861,72.9,56.5,215.0,0
28.561634,77.221487,26.7,27.3,98.0,0
28.621105,77.179795,40.2,59.0,2.0,0
28.603851,77.279338,8.1,97.9,34.0,0
28.6714,77.147682,38.4,40.0,122.0,0
28.575041,77.169663,17.8,211.2,2.0,0
28.654404,77.179648,67.2,5.7,60.0,0
28.561148,77.231063,57.1,348.0,174.0,1
28.605201,77.217708,53.1,114.6,22.0,0
28.566274,77.125365,62.5,72.0,77.0,0
28.512248,77.33437,23.5,18.2,22.0,0
28.565279,77.256492,36.3,79.0,61.0,0
28.597624,77.193951,6.9,129.6,165.0,0
28.681808,77.240167,5.4,23.4,28.0,0
28.556132,77.240849,26.3,3.3,193.0,0
28.580214,77.201993,65.8,46.8,29.0,0
28.538483,77.238193,47.8,29.0,30.0,0
28.668264,77.23878,34.0,27.0,87.0,0
28.587477,77.273071,77.4,103.2,27.0,0
28.593582,77.221953,35.4,12.8,24.0,0
28.593113,77.234582,37.5,84.2,12.0,0
28.512971,77.208057,79.4,5.1,6.0,0
28.53717,77.196829,10.5,201.9,109.0,0
28.562911,77.180024,20.4,70.6,39.0,0
28.641301,77.178298,36.3,213.9,63.0,0
28.485538,77.195258,45.7,161.9,39.0,0
28.637565,77.206707,11.8,163.1,28.0,0
28.627655,77.268795,26.3,10.2,32.0,0
28.519756,77.199536,17.6,95.2,5.0,0
28.594651,77.201869,68.0,40.9,67.0,0
28.668693,77.203881,66.8,49.2,43.0,0
28.556974,77.216105,19.2,26.2,4.0,0
28.582901,77.303409,34.8,12.1,59.0,0
28.748553,77.199543,52.1,29.3,14.0,0
28.626795,77.246556,3.9,63.8,9.0,0
28.5976,77.235985,70.7,42.2,226.0,0
28.586647,77.221604,40.9,97.4,5.0,0
28.629153,77.170594,18.1,146.1,79.0,0
28.644745,77.244683,31.7,18.9,72.0,0
28.502712,77.122218,72.1,4.6,44.0,0
28.498803,77.167472,2.0,375.5,5.0,1
28.560598,77.19142,11.4,171.4,21.0,0
28.602808,77.207274,15.4,24.6,11.0,0
28.614278,77.222704,4.8,14.2,246.0,0
28.525327,77.288061,18.0,241.3,6.0,0
28.600261,77.250008,65.4,21.2,1.0,0
28.606908,77.226943,42.2,20.1,15.0,0
28.568008,77.201704,48.4,9.3,92.0,0
28.583775,77.202231,12.5,27.2,111.0,0
28.574175,77.161775,22.3,147.1,73.0,0
28.633715,77.113126,73.4,67.5,34.0,0
28.610843,77.154736,16.8,7.7,94.0,0
28.553386,77.277042,72.5,273.9,68.0,1
28.658252,77.182914,53.1,62.0,304.0,0
28.542135,77.192265,40.2,43.1,35.0,0
28.524855,77.269552,13.9,122.7,12.0,0
28.598242,77.086404,53.9,65.7,4.0,0
28.597989,77.189199,70.9,180.9,59.0,0
28.614139,77.163604,12.8,96.9,164.0,0
28.551434,77.233179,0.5,88.3,92.0,0
28.655154,77.246345,59.2,33.0,79.0,0
28.696237,77.247158,48.0,366.9,44.0,1
28.609418,77.293911,40.2,84.4,12.0,0
28.626301,77.2462,36.5,46.7,19.0,0
28.504743,77.230947,39.8,12.8,20.0,0
28.588756,77.340169,30.0,64.9,66.0,0
28.5757,77.112103,6.6,87.8,116.0,0
28.567595,77.328535,62.1,37.1,9.0,0
28.577625,77.305597,37.4,5.3,2.0,0
28.582614,77.211078,66.0,128.1,43.0,0
28.537753,77.183148,78.6,84.9,137.0,0
28.586137,77.185585,13.7,92.3,195.0,0
28.558416,77.204074,63.5,22.5,39.0,0
28.649917,77.278318,78.2,11.2,17.0,0
28.627016,77.095161,58.0,48.1,87.0,0
28.627085,77.318987,19.7,22.1,11.0,0
28.659339,77.218453,71.7,121.5,104.0,0
28.569186,77.27734,63.5,60.7,122.0,0
28.623989,77.15702,35.9,11.3,22.0,0
28.664011,77.254682,45.8,17.5,12.0,0
28.565692,77.237837,57.8,174.3,7.0,0
28.509041,77.246701,10.0,79.9,56.0,0
28.575965,77.18391,74.2,40.9,241.0,0
28.658326,77.199367,79.0,102.1,36.0,0
28.562847,77.156747,26.4,132.4,18.0,0
28.587245,77.256705,57.2,9.7,105.0,0
28.571515,77.285628,33.7,147.6,75.0,0
28.600982,77.232616,2.2,234.3,5.0,0
28.558075,77.084532,76.7,7.5,18.0,0
28.536344,77.286336,11.4,31.3,28.0,0
28.588458,77.224457,6.0,14.7,15.0,0
28.59698,77.08578,67.0,45.0,129.0,0
28.666324,77.133336,2.7,19.9,12.0,0
28.613813,77.165817,55.0,36.0,95.0,0
28.551914,77.21848,74.4,22.2,81.0,0
28.573916,77.167425,32.5,0.3,1.0,0
28.646175,77.174003,5.5,1.5,20.0,0
28.589309,77.264196,17.5,57.9,43.0,0
28.555845,77.277869,75.9,57.7,15.0,0
28.614616,77.265974,37.2,2.9,102.0,0
28.571006,77.1367,43.3,96.2,9.0,0
28.634407,77.26565,12.5,2.2,11.0,0
28.628648,77.194555,73.4,53.3,53.0,0
28.553131,77.316628,41.4,40.2,1.0,0
28.699748,77.231514,42.3,171.6,298.0,0
28.604353,77.27932,46.1,68.7,45.0,0
28.477311,77.246307,61.4,138.3,63.0,0
28.629528,77.240142,16.2,511.8,17.0,1
28.480586,77.200095,75.4,15.6,186.0,0
28.662492,77.278873,14.0,5.2,24.0,0
28.613353,77.26505,15.8,119.1,8.0,0
28.603191,77.201947,1.0,79.9,36.0,0
28.606268,77.196482,1.6,80.4,8.0,0
28.635587,77.182878,34.3,30.4,196.0,0
28.582242,77.259378,14.6,8.6,42.0,0
28.605755,77.230317,17.0,102.2,55.0,0
28.612169,77.232883,79.0,62.7,40.0,0
28.462202,77.200475,74.3,55.7,16.0,0
28.635965,77.29139,25.8,106.5,11.0,0
28.644405,77.144055,27.5,358.0,202.0,1
28.628872,77.257607,23.4,107.8,23.0,0
28.625336,77.267596,70.6,218.2,4.0,0
28.686073,77.202629,7.9,40.7,42.0,0
28.604047,77.146007,46.7,182.7,17.0,0
28.605768,77.237626,14.9,104.0,74.0,0
28.573643,77.278324,60.7,37.2,28.0,0
28.510563,77.307099,50.5,56.9,163.0,0
28.629147,77.251355,31.0,18.1,34.0,0
28.579041,77.187814,7.8,6.8,68.0,0
28.510017,77.253165,61.4,50.4,114.0,0
28.602491,77.243527,6.2,399.4,120.0,1
28.601093,77.234593,21.9,163.5,48.0,0
28.594742,77.174268,20.3,1.3,98.0,0
28.613033,77.248423,46.3,280.1,17.0,1
28.528202,77.241995,41.1,50.6,55.0,0
28.655857,77.339883,22.4,15.8,2.0,0
28.627927,77.222875,34.4,197.1,24.0,0
28.668389,77.303269,34.9,207.1,25.0,0
28.57852,77.288065,45.9,150.1,124.0,0
28.627759,77.220997,71.9,77.7,39.0,0
28.512817,77.28036,11.4,21.6,81.0,0
28.564579,77.179331,44.6,22.1,38.0,0
28.537643,77.208891,1.5,269.5,23.0,1
28.619244,77.191711,55.9,26.1,168.0,0
28.551028,77.210623,51.2,43.9,59.0,0
28.584382,77.118286,55.5,111.8,61.0,0
28.606052,77.308469,38.0,138.8,41.0,0
28.585878,77.203275,14.9,42.4,12.0,0
28.540442,77.257848,35.8,40.3,108.0,0
28.688555,77.230766,1.9,35.3,80.0,0
28.61202,77.204919,30.5,39.3,29.0,0
28.689005,77.154643,67.1,113.6,166.0,0
28.55466,77.172797,27.1,5.1,25.0,0
28.587465,77.206716,47.3,128.8,2.0,0
28.610604,77.194768,20.9,19.3,18.0,0
28.682875,77.169811,10.7,14.1,28.0,0
28.688652,77.184145,41.7,10.3,103.0,0
28.584547,77.241558,2.9,21.5,93.0,0
28.569772,77.262344,72.4,143.6,34.0,0
28.605982,77.160176,62.2,61.8,72.0,0
28.66627,77.174495,79.8,25.1,16.0,0
28.613044,77.229251,79.5,16.5,133.0,0
28.622165,77.210327,58.3,117.4,4.0,0
28.665806,77.200188,62.1,56.3,31.0,0
28.657741,77.26462,42.2,10.3,99.0,0
28.659674,77.227741,17.5,37.6,43.0,0
28.641602,77.137342,64.7,47.1,101.0,0
28.678105,77.178525,21.6,35.0,11.0,0
28.549748,77.135446,52.0,24.7,17.0,0
28.722963,77.209541,58.5,31.9,31.0,0
28.663518,77.152094,45.1,107.4,118.0,0
28.602485,77.130445,53.0,244.7,189.0,0
28.665986,77.115738,23.4,2.1,4.0,0
28.593128,77.31772,60.8,78.9,169.0,0
28.634241,77.150232,75.5,6.0,72.0,0
28.640099,77.202717,38.7,18.1,40.0,0
28.653608,77.221474,9.7,62.9,17.0,0
28.587516,77.224452,49.6,126.4,20.0,0
28.654669,77.249545,27.3,45.8,65.0,0
28.588405,77.21595,33.5,169.3,33.0,0
28.647049,77.19582,12.1,100.6,2.0,0
28.609606,77.229487,50.1,17.2,203.0,0
28.519302,77.228972,63.0,92.7,66.0,0
28.573662,77.221035,61.3,30.7,93.0,0
28.652906,77.250545,79.5,116.4,62.0,0
28.595317,77.187213,17.0,21.0,75.0,0
28.671177,77.20846,73.1,12.5,2.0,0
28.549835,77.152209,58.6,81.2,30.0,0
28.645307,77.206253,56.6,76.7,164.0,0
28.608123,77.186593,54.7,68.2,189.0,0
28.598161,77.271268,43.1,22.3,151.0,0
28.551585,77.145377,30.3,18.5,402.0,0
28.621001,77.194739,75.5,194.8,4.0,0
28.560055,77.192291,12.1,60.9,4.0,0
28.578697,77.25204,14.1,41.7,162.0,0
28.603467,77.154681,1.3,136.9,2.0,0
28.592214,77.218686,59.2,4.2,130.0,0
28.661889,77.222433,71.5,90.2,125.0,0
28.480992,77.264684,14.9,12.8,47.0,0
28.601581,77.175755,2.8,20.5,127.0,0
28.592361,77.15313,19.5,81.6,70.0,0
28.610074,77.242252,70.7,26.2,11.0,0
28.583286,77.148759,1.3,120.4,112.0,0
28.661694,77.192363,8.1,58.5,31.0,0
28.597614,77.206569,2.0,31.2,15.0,0
28.617147,77.249287,75.5,160.0,227.0,0
28.655113,77.141412,10.8,79.3,69.0,0
28.6131,77.203694,72.0,43.8,12.0,0
28.54704,77.219802,37.9,48.3,123.0,0
28.589171,77.175448,31.6,25.0,104.0,0
28.604294,77.200619,34.1,9.2,7.0,0
28.528172,77.262952,33.5,28.8,8.0,0
28.57491,77.193146,27.3,24.6,15.0,0
28.607087,77.200303,64.9,32.7,138.0,0
28.71111,77.26278,40.6,50.7,78.0,0
28.629055,77.207594,79.3,5.2,139.0,0
28.618387,77.285417,41.4,9.0,112.0,0
28.695031,77.136581,65.5,104.6,46.0,0
28.639892,77.204831,59.6,16.2,3.0,0
28.646945,77.257315,32.1,33.1,77.0,0
28.590155,77.182533,63.1,81.1,58.0,0
28.547226,77.206781,12.4,301.6,16.0,1
28.623582,77.281665,16.3,11.4,155.0,0
28.70161,77.179766,49.5,113.3,70.0,0
28.686152,77.24263,56.9,54.1,97.0,0
28.643392,77.255833,51.5,7.9,90.0,0
28.57617,77.222332,40.8,14.8,8.0,0
28.532968,77.220501,11.0,94.8,20.0,0
28.569388,77.167254,29.8,169.3,86.0,0
28.621386,77.255052,48.4,1.0,53.0,0
28.586949,77.155783,18.1,20.2,8.0,0
28.660603,77.238062,51.0,35.4,33.0,0
28.536041,77.19258,18.7,359.3,16.0,1
28.604062,77.198763,7.8,84.5,83.0,0
28.572166,77.208437,25.9,35.8,9.0,0
28.660064,77.243475,21.8,18.0,57.0,0
28.637631,77.296597,64.8,20.6,2.0,0
28.56895,77.224067,38.7,4.1,70.0,0
28.65321,77.182499,5.1,418.6,6.0,1
28.529362,77.146522,65.2,322.4,8.0,1
28.521175,77.276497,21.5,0.9,39.0,0
28.566241,77.227269,45.4,25.3,1.0,0
28.511355,77.206919,43.3,1.7,229.0,0
28.604872,77.221426,77.7,28.7,19.0,0
28.606461,77.256833,20.4,185.2,0.0,0
28.590225,77.197996,11.6,166.2,120.0,0
28.637446,77.185199,20.7,92.4,4.0,0
28.57433,77.153003,46.1,348.3,124.0,1
28.545618,77.164539,17.4,109.6,96.0,0
28.570638,77.201262,27.2,22.1,8.0,0
28.549481,77.272234,52.6,144.1,7.0,0
28.579912,77.193076,9.3,56.7,81.0,0
28.640301,77.23153,75.6,56.1,92.0,0
28.522679,77.274726,42.6,143.1,28.0,0
28.593516,77.237588,38.7,61.1,125.0,0
28.658381,77.317185,29.0,31.7,13.0,0
28.664086,77.221888,19.7,211.3,57.0,0
28.576399,77.210651,38.7,6.1,32.0,0
28.721161,77.199416,38.9,85.8,24.0,0
28.55792,77.318116,4.5,123.1,46.0,0
28.599076,77.279472,67.8,4.2,22.0,0
28.551986,77.145532,65.7,21.4,15.0,0
28.632154,77.324004,35.8,20.2,47.0,0
28.750561,77.243399,26.9,176.1,45.0,0
28.702687,77.224952,39.9,84.1,100.0,0
28.65282,77.244414,17.7,19.6,63.0,0
28.580125,77.170561,0.1,192.4,24.0,0
28.602103,77.228345,28.3,22.3,70.0,0
28.666302,77.203065,1.4,86.8,7.0,0
28.647975,77.200483,3.3,48.2,12.0,0
28.614646,77.266443,2.4,8.2,53.0,0
28.617596,77.205277,70.4,111.9,49.0,0
28.663285,77.223482,11.5,31.8,45.0,0
28.675669,77.234887,20.3,35.7,60.0,0
28.535463,77.26568,39.2,19.3,10.0,0
28.621851,77.281901,42.3,130.5,97.0,0
28.639409,77.219241,9.8,14.0,125.0,0
28.583892,77.199586,72.8,19.7,44.0,0
28.674451,77.31369,18.5,41.8,69.0,0
28.596074,77.089484,75.4,12.9,103.0,0
28.67584,77.261869,20.6,9.6,63.0,0
28.592083,77.211297,0.2,59.0,34.0,0
28.623469,77.247025,77.7,245.6,69.0,0
28.622363,77.220542,38.7,129.5,160.0,0
28.693631,77.282574,70.3,15.6,20.0,0
28.64755,77.239456,58.7,70.9,97.0,0
28.587618,77.147453,14.3,126.2,357.0,0
28.596887,77.145202,67.6,12.5,86.0,0
28.596692,77.207748,4.1,6.8,22.0,0
28.611425,77.248882,40.6,177.4,8.0,0
28.563272,77.28386,20.3,22.5,47.0,0
28.606433,77.185029,28.9,55.1,7.0,0
28.678904,77.107931,60.6,18.7,37.0,0
28.676683,77.240054,54.7,3.9,25.0,0
28.532257,77.220618,35.2,57.6,39.0,0
28.52434,77.225661,3.7,45.7,23.0,0
28.580843,77.16344,3.2,103.7,112.0,0
28.521545,77.27814,56.2,155.8,34.0,0
28.547331,77.177684,75.9,12.2,7.0,0
28.62806,77.233903,67.8,15.1,62.0,0
28.608606,77.232285,9.8,240.1,90.0,0
28.524453,77.245994,9.7,43.3,33.0,0
28.669002,77.18127,48.8,244.1,56.0,0
28.589402,77.172332,52.6,33.1,35.0,0
28.584586,77.261153,49.3,34.2,13.0,0
28.661328,77.246132,70.8,98.2,55.0,0
28.631044,77.235253,18.5,8.2,72.0,0
28.608379,77.274788,13.8,42.6,17.0,0
28.585771,77.235585,73.1,38.3,74.0,0
28.638981,77.199998,57.8,2.9,118.0,0
28.588859,77.244399,56.9,30.0,149.0,0
28.599082,77.241023,26.8,40.7,11.0,0
28.551675,77.242278,50.2,4.8,11.0,0
28.667628,77.174347,58.1,1.6,122.0,0
28.68813,77.169547,48.0,73.3,69.0,0
28.621095,77.262508,58.9,18.4,8.0,0
28.586193,77.21108,47.2,36.0,41.0,0
28.657272,77.12134,78.6,6.7,86.0,0
28.639933,77.149932,39.4,8.5,13.0,0
28.588312,77.152574,1.0,13.4,145.0,0
28.668057,77.271866,13.1,2.4,121.0,0
28.589277,77.216081,77.1,115.0,54.0,0
28.546194,77.220268,37.6,189.3,90.0,0
28.60721,77.200838,9.6,59.1,10.0,0
28.664717,77.165561,12.5,135.6,17.0,0
28.615638,77.25649,2.3,11.7,89.0,0
28.551868,77.251116,18.1,47.7,35.0,0
28.590344,77.183275,78.9,12.3,12.0,0
28.670316,77.288603,26.3,428.6,21.0,1
28.624191,77.255746,20.0,4.8,58.0,0
28.609556,77.175808,53.4,47.0,3.0,0
28.603979,77.204135,53.9,9.5,10.0,0
28.664494,77.200102,77.4,5.7,14.0,0
28.661233,77.23412,58.4,106.2,131.0,0
28.540441,77.147068,8.8,6.7,131.0,0
28.657496,77.183248,78.8,1.9,14.0,0
28.636321,77.25822,60.0,239.1,55.0,0
28.690149,77.139157,20.7,16.3,27.0,0
28.607043,77.208613,20.9,148.9,3.0,0
28.667262,77.157187,76.8,244.6,10.0,0
28.633947,77.26416,15.4,111.5,0.0,0
28.554805,77.235665,18.2,8.8,249.0,0
28.66153,77.145115,28.7,15.0,63.0,0
28.650971,77.166379,54.4,15.8,9.0,0
28.578004,77.219196,34.4,84.9,79.0,0
28.624976,77.103149,24.9,15.8,57.0,0
28.715888,77.163493,21.4,2.4,14.0,0
28.586348,77.177301,10.0,49.1,41.0,0
28.646808,77.282742,43.7,71.1,57.0,0
28.555756,77.189667,21.9,49.4,27.0,0
28.581985,77.251469,26.5,53.7,191.0,0
28.651028,77.194853,0.6,48.8,6.0,0
28.623334,77.255727,42.5,24.7,8.0,0
28.600438,77.140889,55.7,249.7,117.0,0
28.695625,77.182336,74.2,145.7,17.0,0
28.564409,77.213034,15.8,31.2,8.0,0
28.603201,77.227392,73.5,3.2,29.0,0
28.635089,77.234689,28.9,156.2,11.0,0
28.566925,77.228135,64.2,108.5,42.0,0
28.635962,77.243798,71.7,6.8,79.0,0
28.664234,77.21792,76.9,95.8,85.0,0
28.60477,77.227202,26.0,48.2,22.0,0
28.576237,77.16784,20.8,11.2,70.0,0
28.594878,77.137597,35.2,103.2,202.0,0
28.47658,77.162607,44.4,35.2,0.0,0
28.660806,77.13415,55.3,193.0,62.0,0
28.62373,77.229722,55.4,3.5,42.0,0
28.601679,77.265455,9.3,221.6,30.0,0
28.52716,77.171107,48.9,7.4,14.0,0
28.665952,77.268925,13.4,2.9,8.0,0
28.58862,77.24109,56.9,69.7,152.0,0
28.638762,77.190813,78.1,75.4,2.0,0
28.60993,77.201031,61.7,17.6,38.0,0
28.529755,77.274274,55.6,167.0,14.0,0
28.673927,77.102313,6.2,129.6,10.0,0
28.664429,77.274071,14.8,26.6,26.0,0
28.648702,77.263301,28.4,46.8,23.0,0
28.626242,77.189039,74.7,122.3,37.0,0
28.550626,77.213857,26.5,143.4,41.0,0
28.653948,77.299839,65.1,127.3,42.0,0
28.72075,77.153006,8.3,24.9,8.0,0
28.616307,77.209398,53.0,116.0,11.0,0
28.617284,77.250862,62.3,80.1,24.0,0
28.555408,77.228985,43.4,59.8,5.0,0
28.50698,77.221103,61.3,265.0,107.0,1
28.592544,77.309338,57.9,72.9,6.0,0
28.684583,77.163091,38.2,162.4,16.0,0
28.677688,77.165332,69.2,111.7,61.0,0
28.60723,77.092848,27.3,3.7,160.0,0
28.632006,77.164567,34.0,24.8,9.0,0
28.549582,77.185246,43.2,75.2,35.0,0
28.616061,77.234493,10.5,46.1,21.0,0
28.584278,77.266488,41.2,249.0,39.0,0
28.613234,77.170304,25.9,70.1,35.0,0
28.596767,77.211366,20.5,211.7,52.0,0
28.595875,77.288296,46.1,18.4,3.0,0
28.66032,77.209125,26.4,182.4,106.0,0
28.708696,77.244435,68.4,61.6,2.0,0
28.602027,77.274544,32.8,19.3,51.0,0
28.681432,77.172006,33.0,39.6,101.0,0
28.548422,77.161833,78.6,277.5,7.0,1
28.605888,77.299552,27.3,256.5,69.0,1
28.54569,77.247461,10.5,1.8,14.0,0
28.594882,77.152151,70.1,29.4,13.0,0
28.646285,77.165667,73.4,183.7,3.0,0
28.666432,77.208481,18.1,2.6,28.0,0
28.571574,77.288182,70.6,251.6,134.0,1
28.633403,77.267587,39.6,39.3,73.0,0
28.672,77.271853,3.5,9.8,50.0,0
28.664886,77.196679,43.9,28.7,102.0,0
28.623448,77.218117,67.9,132.1,108.0,0
28.581041,77.178582,31.7,517.0,54.0,1
28.576058,77.197717,44.1,11.5,22.0,0
28.568368,77.16236,11.2,81.2,127.0,0
28.608919,77.174905,67.4,207.6,26.0,0
28.569342,77.182192,8.6,184.0,11.0,0
28.644402,77.211245,7.6,38.7,49.0,0
28.621917,77.239535,74.7,160.7,5.0,0
28.619651,77.301814,69.9,17.0,14.0,0
28.518476,77.200225,46.0,80.0,113.0,0
28.611889,77.247897,8.5,72.9,32.0,0
28.587544,77.209539,43.7,122.2,40.0,0
28.718821,77.266644,73.6,20.8,46.0,0
28.546503,77.155735,49.0,79.3,41.0,0
28.600229,77.191721,15.9,75.4,15.0,0
28.629655,77.251642,72.5,7.0,149.0,0
28.561864,77.247579,69.2,32.1,68.0,0
28.706913,77.248497,43.7,18.6,63.0,0
28.707939,77.288962,68.2,624.3,109.0,1
28.567579,77.131814,4.5,373.4,68.0,1
28.58091,77.155778,36.9,23.3,8.0,0
28.717841,77.246563,14.2,132.2,25.0,0
28.680264,77.259171,67.0,135.6,28.0,0
28.592033,77.251255,77.7,219.8,67.0,0
28.632072,77.353935,74.5,11.1,73.0,0
28.541164,77.172706,40.3,88.1,49.0,0
28.720337,77.23696,40.9,18.4,31.0,0
28.614143,77.214956,72.7,85.8,125.0,0
28.639779,77.249569,57.7,164.6,49.0,0
28.563748,77.237291,6.0,6.8,104.0,0
28.553695,77.19262,10.3,81.1,157.0,0
28.633055,77.23789,76.1,61.7,33.0,0
28.706315,77.222673,29.3,15.4,21.0,0
28.583476,77.22491,15.0,21.7,28.0,0
28.561545,77.275189,58.8,58.8,5.0,0
28.625757,77.342534,70.4,157.6,26.0,0
28.69236,77.12281,16.5,90.0,42.0,0
28.578571,77.282942,20.1,2.2,14.0,0
28.598005,77.250624,72.0,10.8,12.0,0
28.652356,77.181416,1.1,171.4,23.0,0
28.657721,77.200371,72.6,84.6,6.0,0
28.596278,77.262603,3.1,1.5,41.0,0
28.665332,77.221027,7.6,72.5,61.0,0
28.636938,77.21605,69.0,14.8,53.0,0
28.61131,77.184167,19.9,202.0,20.0,0
28.655623,77.180545,18.0,10.4,118.0,0
28.64873,77.170215,67.5,6.4,7.0,0
28.558149,77.193004,43.4,82.8,0.0,0
28.684676,77.212074,28.0,125.9,9.0,0
28.62777,77.236223,57.1,25.6,77.0,0
28.679281,77.177348,64.8,28.7,93.0,0
28.61309,77.256276,69.0,35.3,87.0,0
28.622882,77.173104,9.5,116.1,24.0,0
28.630444,77.256945,46.6,24.3,125.0,0
28.637842,77.175199,54.3,7.4,132.0,0
28.68691,77.319354,9.3,29.6,103.0,0
28.633822,77.250916,48.8,270.6,80.0,1
28.609101,77.260551,2.6,45.6,110.0,0
28.660977,77.2099,27.3,65.7,64.0,0
28.632021,77.248856,13.8,114.9,200.0,0
28.758277,77.155892,44.9,65.4,60.0,0
28.625071,77.169697,15.3,85.6,11.0,0
28.672383,77.203132,63.1,169.9,12.0,0
28.654604,77.294395,9.7,37.3,34.0,0
28.508005,77.268829,60.6,9.5,76.0,0
